代码,名称,所属省市,邮编
450601,市辖区,450,
450602,港口区,450,
450603,防城区,450,
450621,上思县,450,
450681,东兴市,450,
450700,钦州市,450,
450701,市辖区,450,
450702,钦南区,450,
450703,钦北区,450,
450721,灵山县,450,
450722,浦北县,450,
450800,贵港市,450,
450801,市辖区,450,
450802,港北区,450,
450803,港南区,450,
450804,覃塘区,450,
450821,平南县,450,
450881,桂平市,450,
450900,玉林市,450,
450901,市辖区,450,
450902,玉州区,450,
450921,容县,450,
450922,陆川县,450,
450923,博白县,450,
450924,兴业县,450,
450981,北流市,450,
451000,百色市,451,
451001,市辖区,451,
451002,右江区,451,
451021,田阳县,451,
451022,田东县,451,
451023,平果县,451,
451024,德保县,451,
451025,靖西县,451,
451026,那坡县,451,
451027,凌云县,451,
451028,乐业县,451,
451029,田林县,451,
451030,西林县,451,
451031,隆林各族自治县,451,
451100,贺州市,451,
451101,市辖区,451,
451102,八步区,451,
451121,昭平县,451,
451122,钟山县,451,
451123,富川瑶族自治县,451,
451200,河池市,451,
451201,市辖区,451,
451202,金城江区,451,
451221,南丹县,451,
451222,天峨县,451,
451223,凤山县,451,
451224,东兰县,451,
451225,罗城仫佬族自治县,451,
451226,环江毛南族自治县,451,
451227,巴马瑶族自治县,451,
451228,都安瑶族自治县,451,
451229,大化瑶族自治县,451,
451281,宜州市,451,
451300,来宾市,451,
451301,市辖区,451,
451302,兴宾区,451,
451321,忻城县,451,
451322,象州县,451,
451323,武宣县,451,
451324,金秀瑶族自治县,451,
451381,合山市,451,
451400,崇左市,451,
451401,市辖区,451,
451402,江洲区,451,
451421,扶绥县,451,
451422,宁明县,451,
451423,龙州县,451,
451424,大新县,451,
451425,天等县,451,
451481,凭祥市,451,
452100,南宁地区,452,
452101,凭祥市,452,
452122,横县,452,
452123,宾阳县,452,
452124,上林县,452,
452126,隆安县,452,
452127,马山县,452,
452128,扶绥县,452,
452129,崇左县,452,
452130,大新县,452,
452131,天等县,452,
452132,宁明县,452,
452133,龙州县,452,
452200,柳州地区,452,
452201,合山市,452,
452223,鹿寨县,452,
452224,象州县,452,
452225,武宣县,452,
452226,来宾县,452,
452227,融安县,452,
452228,三江侗族自治县,452,
452229,融水苗族自治县,452,
452230,金秀瑶族自治县,452,
452231,忻城县,452,
452300,桂林地区,452,
452322,灵川县,452,
452323,全州县,452,
452324,兴安县,452,
452325,永福县,452,
452327,灌阳县,452,
452328,龙胜各族自治县,452,
452329,资源县,452,
452330,平乐县,452,
452331,荔浦县,452,
452332,恭城瑶族自治县,452,
452400,贺州地区,452,
452401,岑溪市,452,
452402,贺州市,452,
452423,藤县,452,
452424,昭平县,452,
452425,蒙山县,452,
452426,贺县,452,
452427,钟山县,452,
452428,富川瑶族自治县,452,
452500,玉林地区,452,
452501,玉林市,452,
452502,贵港市,452,
452503,北流市,452,
452522,贵县,452,
452523,桂平县,452,
452524,平南县,452,
452525,容县,452,
452526,北流县,452,
452527,陆川县,452,
452528,博白县,452,
452600,百色地区,452,
452601,百色市,452,
452622,田阳县,452,
452623,田东县,452,
452624,平果县,452,
452625,德保县,452,
452626,靖西县,452,
452627,那坡县,452,
452628,凌云县,452,
452629,乐业县,452,
452630,田林县,452,
452631,隆林各族自治县,452,
452632,西林县,452,
452700,池地区,452,
452701,河池市,452,
452702,宜州市,452,
452722,宜山县,452,
452723,罗城仫佬族自治县,452,
452724,环江毛南族自治县,452,
452725,南丹县,452,
452726,天峨县,452,
452727,凤山县,452,
452728,东兰县,452,
452729,巴马瑶族自治县,452,
452730,都安瑶族自治县,452,
452731,大化瑶族自治县,452,
452800,钦州地区,452,
452802,钦州市,452,
452821,上思县,452,
452822,防城各族自治县,452,
452824,灵山县,452,
452825,合浦县,452,
452826,浦北县,452,
460000,海南省,460,
460001,通什市,460,
460002,琼海市,460,
460003,儋州市,460,
460004,琼山市,460,
460005,文昌市,460,
460006,万宁市,460,
460007,东方市,460,
460021,琼山县,460,
460022,文昌县,460,
460023,琼海县,460,
460024,万宁县,460,
460025,定安县,460,
460026,屯昌县,460,
460027,澄迈县,460,
460028,临高县,460,
460029,詹县,460,
460030,白沙黎族自治县,460,
460031,昌江黎族自治县,460,
460032,东方黎族自治县,460,
460033,乐东黎族自治县,460,
460034,陵水黎族自治县,460,
460035,保亭黎族苗族自治县,460,
460036,琼中黎族苗族自治县,460,
460037,西沙群岛,460,
460038,南沙群岛,460,
460039,中沙群岛的岛礁及其海域,460,
460100,海口市,460,
460101,市辖区,460,
460102,振东区,460,
460103,新华区,460,
460104,秀英区,460,
460105,秀英区,460,
460106,龙华区,460,
460107,琼山区,460,
460108,美兰区,460,
460200,三亚市,460,
460201,市辖区,460,
469000,省直辖县级行政单位,469,
469001,五指山市,469,
469002,琼海市,469,
469003,儋州市,469,
469005,文昌市,469,
469006,万宁市,469,
469007,东方市,469,
469025,定安县,469,
469026,屯昌县,469,
469027,澄迈县,469,
469028,临高县,469,
469030,白沙黎族自治县,469,
469031,昌江黎族自治县,469,
469033,乐东黎族自治县,469,
469034,陵水黎族自治县,469,
469035,保亭黎族苗族自治县,469,
469036,琼中黎族苗族自治县,469,
469037,西沙群岛,469,
469038,南沙群岛,469,
469039,中沙群岛的岛礁及其海域,469,
500000,重庆市,500,
500100,市辖区,500,
500101,万州区,500,
500102,涪陵区,500,
500103,渝中区,500,
500104,大渡口区,500,
500105,江北区,500,
500106,沙坪坝区,500,
500107,九龙坡区,500,
500108,南岸区,500,
500109,北碚区,500,
500110,万盛区,500,
500111,双桥区,500,
500112,渝北区,500,
500113,巴南区,500,
500114,黔江区,500,
500115,长寿区,500,
500200,县,500,
500221,长寿县,500,
500222,綦江县,500,
500223,潼南县,500,
500224,铜梁县,500,
500225,大足县,500,
500226,荣昌县,500,
500227,璧山县,500,
500228,梁平县,500,
500229,城口县,500,
500230,丰都县,500,
500231,垫江县,500,
500232,武隆县,500,
500233,忠县,500,
500234,开县,500,
500235,云阳县,500,
500236,奉节县,500,
500237,巫山县,500,
500238,巫溪县,500,
500239,黔江土家族苗族自治县,500,
500240,石柱土家族自治县,500,
500241,秀山土家族苗族自治县,500,
500242,酉阳土家族苗族自治县,500,
500243,彭水苗族土家族自治县,500,
500300,市,500,
500381,江津市,500,
500382,合川市,500,
500383,永川市,500,
500384,南川市,500,
510000,四川省,510,
510100,成都市,510,
510101,市辖区,510,
510102,成都市东城区,510,
510103,成都市西城区,510,
510104,锦江区,510,
510105,青羊区,510,
510106,金牛区,510,
510107,武侯区,510,
510108,成华区,510,
510111,成都市金牛区,510,
510112,龙泉驿区,510,
510113,青白江区,510,
510114,新都区,510,
510115,温江区,510,
510121,金堂县,510,
510122,双流县,510,
510123,温江县,510,
510124,郫县,510,
510125,新都县,510,
510126,彭县,510,
510127,灌县,510,
510128,崇庆县,510,
510129,大邑县,510,
510130,邛崃县,510,
510131,蒲江县,510,
510132,新津县,510,
510181,都江堰市,510,
510182,彭州市,510,
510183,邛崃市,510,
510184,崇州市,510,
510200,重庆市,510,
510201,市辖区,510,
510202,渝中区,510,
510203,大渡口区,510,
510211,江北区,510,
510212,沙坪坝区,510,
510213,九龙坡区,510,
510214,南岸区,510,
510215,北碚区,510,
510216,万盛区,510,
510217,双桥区,510,
510218,渝北区,510,
510219,巴南区,510,
510221,长寿县,510,
510222,巴县,510,
510223,綦江县,510,
510224,江北县,510,
510225,江津县,510,
510226,合川县,510,
510227,潼南县,510,
510228,铜梁县,510,
510229,永川县,510,
510230,大足县,510,
510231,荣昌县,510,
510232,璧山县,510,
510281,永川市,510,
510282,江津市,510,
510283,合川市,510,
510300,自贡市,510,
510301,市辖区,510,
510302,自流井区,510,
510303,贡井区,510,
510304,大安区,510,
510311,沿滩区,510,
510321,荣县,510,
510322,富顺县,510,
510400,攀枝花市,510,
510401,市辖区,510,
510402,东区,510,
510403,西区,510,
510411,仁和区,510,
510421,米易县,510,
510422,盐边县,510,
510500,泸州市,510,
510501,市辖区,510,
510502,江阳区,510,
510503,纳溪区,510,
510504,龙马潭区,510,
510521,泸县,510,
510522,合江县,510,
510523,纳溪县,510,
510524,叙永县,510,
510525,古蔺县,510,
510600,德阳市,510,
510601,市辖区,510,
510602,德阳市市中区,510,
510603,旌阳区,510,
510622,绵竹县,510,
510623,中江县,510,
510624,广汉县,510,
510625,什邡县,510,
510626,罗江县,510,
510681,广汉市,510,
510682,什邡市,510,
510683,绵竹市,510,
510700,绵阳市,510,
510701,市辖区,510,
510702,绵阳市市中区,510,
510703,涪城区,510,
510704,游仙区,510,
510721,江油县,510,
510722,三台县,510,
510723,盐亭县,510,
510724,安县,510,
510725,梓潼县,510,
510726,北川羌族自治县,510,
510727,平武县,510,
510781,江油市,510,
510800,广元市,510,
510801,市辖区,510,
510802,市中区,510,
510811,元坝区,510,
510812,朝天区,510,
510821,旺苍县,510,
510822,青川县,510,
510823,剑阁县,510,
510824,苍溪县,510,
510900,遂宁市,510,
510901,市辖区,510,
510902,市中区,510,
510903,船山区,510,
510904,安居区,510,
510921,蓬溪县,510,
510922,射洪县,510,
510923,大英县,510,
511000,内江市,511,
511001,市辖区,511,
511002,市中区,511,
511011,东兴区,511,
511021,内江县,511,
511022,乐至县,511,
511023,安岳县,511,
511024,威远县,511,
511025,资中县,511,
511026,资阳县,511,
511027,简阳县,511,
511028,隆昌县,511,
511081,资阳市,511,
511082,简阳市,511,
511100,乐山市,511,
511101,市辖区,511,
511102,市中区,511,
511111,沙湾区,511,
511112,五通桥区,511,
511113,金口河区,511,
511121,仁寿县,511,
511122,眉山县,511,
511123,犍为县,511,
511124,井研县,511,
511125,峨眉县,511,
511126,夹江县,511,
511127,洪雅县,511,
511128,彭山县,511,
511129,沐川县,511,
511130,青神县,511,
511131,丹棱县,511,
511132,峨边彝族自治县,511,
511133,马边彝族自治县,511,
511181,峨眉山市,511,
511200,万县市,511,
511201,市辖区,511,
511202,龙宝区,511,
511203,天城区,511,
511204,五桥区,511,
511221,开县县,511,
511222,忠县县,511,
511223,梁平县,511,
511224,云阳县,511,
511225,奉节县,511,
511226,巫山县,511,
511227,巫溪县,511,
511228,城口县,511,
511300,南充市,511,
511301,市辖区,511,
511302,顺庆区,511,
511303,高坪区,511,
511304,嘉陵区,511,
511321,南部县,511,
511322,营山县,511,
511323,蓬安县,511,
511324,仪陇县,511,
511325,西充县,511,
511381,阆中市,511,
511400,眉山市,511,
511401,市辖区,511,
511402,东坡区,511,
511403,李渡区,511,
511421,仁寿县,511,
511422,彭山县,511,
511423,洪雅县,511,
511424,丹棱县,511,
511425,青神县,511,
511481,南川市,511,
511500,宜宾市,511,
511501,市辖区,511,
511502,翠屏区,511,
511521,宜宾县,511,
511522,南溪县,511,
511523,江安县,511,
511524,长宁县,511,
511525,高县,511,
511526,珙县,511,
511527,筠连县,511,
511528,兴文县,511,
511529,屏山县,511,
511600,广安市,511,
511601,市辖区,511,
511602,广安区,511,
511621,岳池县,511,
511622,武胜县,511,
511623,邻水县,511,
511681,华莹市,511,
511700,达州市,511,
511701,市辖区,511,
511702,通川区,511,
511721,达县,511,
511722,宣汉县,511,
511723,开江县,511,
511724,大竹县,511,
511725,渠县,511,
511781,万源市,511,
511800,雅安市,511,
511801,市辖区,511,
511802,雨城区,511,
511821,名山县,511,
511822,荥经县,511,
511823,汉源县,511,
511824,石棉县,511,
511825,天全县,511,
511826,芦山县,511,
511827,宝兴县,511,
511900,巴中市,511,
511901,市辖区,511,
511902,巴州区,511,
511921,通江县,511,
511922,南江县,511,
511923,平昌县,511,
512000,资阳市,512,
512001,市辖区,512,
512002,雁江区,512,
512021,安岳县,512,
512022,乐至县,512,
512081,简阳市,512,
512200,万县地区,512,
512201,万县市,512,
512221,万县,512,
512222,开县,512,
512223,忠县,512,
512224,梁平县,512,
512225,云阳县,512,
512226,奉节县,512,
512227,巫山县,512,
512228,巫溪县,512,
512229,城口县,512,
512300,涪陵地区,512,
512301,涪陵市,512,
512322,垫江县,512,
512323,南川县,512,
512324,丰都县,512,
512325,石柱土家族自治县,512,
512326,武隆县,512,
512327,彭水苗族土家族县,512,
512328,黔江土家族苗族县,512,
512329,酉阳土家族苗族县,512,
512330,秀山土家族苗族县,512,
512500,宜宾地区,512,
512501,宜宾市,512,
512527,宜宾县,512,
512528,南溪县,512,
512529,江安县,512,
512530,长宁县,512,
512531,高县,512,
512532,筠连县,512,
512533,珙连县,512,
512534,兴文县,512,
512535,屏山县,512,
512900,南充地区,512,
512901,南充市,512,
512902,华荃市,512,
512921,南充县,512,
512922,南部县,512,
512923,岳池县,512,
512924,营山县,512,
512925,广安县,512,
512926,蓬安县,512,
512927,仪陇县,512,
512928,武胜县,512,
512929,西充县,512,
512930,阆中县,512,
513000,达川地区,513,
513001,达川市,513,
513002,万源市,513,
513021,达县,513,
513022,宣汉县,513,
513023,开江县,513,
513024,万源县,513,
513025,通江县,513,
513026,南江县,513,
513027,巴中县,513,
513028,平昌县,513,
513029,大竹县,513,
513030,渠县,513,
513031,邻水县,513,
513032,白沙工农区,513,
513100,雅安地区,513,
513101,雅安市,513,
513122,名山县,513,
513123,荥经县,513,
513124,汉源县,513,
513125,石棉县,513,
513126,天全县,513,
513127,芦山县,513,
513128,宝兴县,513,
513200,阿坝藏族羌族自治州,513,
513221,汶川县,513,
513222,理县,513,
513223,茂县,513,
513224,松潘县,513,
513225,九寨沟县,513,
513226,金川县,513,
513227,小金县,513,
513228,黑水县,513,
513229,马尔康县,513,
513230,壤塘县,513,
513231,阿坝县,513,
513232,若尔盖县,513,
513233,红原县,513,
513300,甘孜藏族自治州,513,
513321,康定县,513,
513322,泸定县,513,
513323,丹巴县,513,
513324,九龙县,513,
513325,雅江县,513,
513326,道孚县,513,
513327,炉霍县,513,
513328,甘孜县,513,
513329,新龙县,513,
513330,德格县,513,
513331,白玉县,513,
513332,石渠县,513,
513333,色达县,513,
513334,理塘县,513,
513335,巴塘县,513,
513336,乡城县,513,
513337,稻城县,513,
513338,得荣县,513,
513400,凉山彝族自治州,513,
513401,西昌市,513,
513422,木里藏族自治县,513,
513423,盐源县,513,
513424,德昌县,513,
513425,会理县,513,
513426,会东县,513,
513427,宁南县,513,
513428,普格县,513,
513429,布拖县,513,
513430,金阳县,513,
513431,昭觉县,513,
513432,喜德县,513,
513433,冕宁县,513,
513434,越西县,513,
513435,甘洛县,513,
513436,美姑县,513,
513437,雷波县,513,
513500,黔江地区,513,
513521,石柱土家族自治县,513,
513522,秀山土家族苗族自治县,513,
513523,黔江土家族苗族自治县,513,
513524,酉阳土家族苗族自治县,513,
513525,彭水苗族土家族自治县,513,
513600,广安地区,513,
513601,华蓥市,513,
513621,岳池县,513,
513622,广安县,513,
513623,武胜县,513,
513624,邻水县,513,
513700,巴中地区,513,
513701,巴中市,513,
513721,通江县,513,
513722,南江县,513,
513723,平昌县,513,
513800,眉山地区,513,
513821,眉山县,513,
513822,仁寿县,513,
513823,彭山县,513,
513824,洪雅县,513,
513825,丹棱县,513,
513826,青神县,513,
513900,资阳地区,513,
513901,资阳市,513,
513902,简阳市,513,
513921,安岳县,513,
513922,乐至县,513,
519000,省直辖行政单位,519,
519001,广汉市,519,
519002,江油市,519,
519003,都江堰市,519,
519004,峨眉山市,519,
520000,贵州省,520,
520100,贵阳市,520,
520101,市辖区,520,
520102,南明区,520,
520103,云岩区,520,
520111,花溪区,520,
520112,乌当区,520,
520113,白云区,520,
520114,小河区,520,
520121,开阳县,520,
520122,息烽县,520,
520123,修文县,520,
520181,清镇市,520,
520200,六盘水市,520,
520201,钟山区,520,
520202,盘县特区,520,
520203,六枝特区,520,
520204,六枝特区,520,
520221,水城县,520,
520222,盘县,520,
520300,遵义市,520,
520301,市辖区,520,
520302,红花岗区,520,
520303,汇川区,520,
520321,遵义县,520,
520322,桐梓县,520,
520323,绥阳县,520,
520324,正安县,520,
520325,道真仡佬族苗族自治县,520,
520326,务川仡佬族苗族自治县,520,
520327,凤冈县,520,
520328,湄潭县,520,
520329,余庆县,520,
520330,习水县,520,
520381,赤水市,520,
520382,仁怀市,520,
520400,安顺市,520,
520401,市辖区,520,
520402,西秀区,520,
520421,平坝县,520,
520422,普定县,520,
520423,镇宁布依族苗族自治县,520,
520424,关岭布依族苗族自治县,520,
520425,紫云苗族布依族自治县,520,
522100,遵义地区,522,
522101,遵义市,522,
522102,赤水市,522,
522103,仁怀市,522,
522121,遵义县,522,
522122,桐梓县,522,
522123,绥阳县,522,
522124,正安县,522,
522125,道真仡佬族苗族自治县,522,
522126,务川仡佬族苗族自治县,522,
522127,凤冈县,522,
522128,湄潭县,522,
522129,余庆县,522,
522130,仁怀县,522,
522131,赤水县,522,
522132,习水县,522,
522200,铜仁地区,522,
522201,铜仁市,522,
522222,江口县,522,
522223,玉屏侗族自治县,522,
522224,石阡县,522,
522225,思南县,522,
522226,印江土家族苗族自治县,522,
522227,德江县,522,
522228,沿河土家族自治县,522,
522229,松桃苗族自治县,522,
522230,万山特区,522,
522300,黔西南布依族苗族自治州,522,
522301,兴义市,522,
522322,兴仁县,522,
522323,普安县,522,
522324,晴隆县,522,
522325,贞丰县,522,
522326,望谟县,522,
522327,册亨县,522,
522328,安龙县,522,
522400,毕节地区,522,
522401,毕节市,522,
522421,毕节县,522,
522422,大方县,522,
522423,黔西县,522,
522424,金沙县,522,
522425,织金县,522,
522426,纳雍县,522,
522427,威宁彝族回族苗族自治县,522,
522428,赫章县,522,
522500,安顺地区,522,
522501,安顺市,522,
522521,安顺县,522,
522522,开阳县,522,
522523,息烽县,522,
522524,修文县,522,
522525,清镇县,522,
522526,平坝县,522,
522527,普定县,522,
522528,关岭布依族苗族自治县,522,
522529,镇宁布依族苗族自治县,522,
522530,紫云苗族布依族自治县,522,
522600,黔东南苗族侗族自治州,522,
522601,凯里市,522,
522622,黄平县,522,
522623,施秉县,522,
522624,三穗县,522,
522625,镇远县,522,
522626,岑巩县,522,
522627,天柱县,522,
522628,锦屏县,522,
522629,剑河县,522,
522630,台江县,522,
522631,黎平县,522,
522632,榕江县,522,
522633,从江县,522,
522634,雷山县,522,
522635,麻江县,522,
522636,丹寨县,522,
522700,黔南布依族苗族自治州,522,
522701,都匀市,522,
522702,福泉市,522,
522722,荔波县,522,
522723,贵定县,522,
522724,福泉县,522,
522725,瓮安县,522,
522726,独山县,522,
522727,平塘县,522,
522728,罗甸县,522,
522729,长顺县,522,
522730,龙里县,522,
522731,惠水县,522,
522732,三都水族自治县,522,
530000,云南省,530,
530100,昆明市,530,
530101,市辖区,530,
530102,五华区,530,
530103,盘龙区,530,
530111,官渡区,530,
530112,西山区,530,
530113,东川区,530,
530121,呈贡县,530,
530122,晋宁县,530,
530123,安宁县,530,
530124,富民县,530,
530125,宜良县,530,
530126,石林彝族自治县,530,
530127,嵩明县,530,
530128,禄劝彝族苗族自治县,530,
530129,寻甸回族彝族自治县,530,
530181,安宁市,530,
530200,东川市,530,
530201,东川市市辖区,530,
530300,曲靖市,530,
530301,市辖区,530,
530302,麒麟区,530,
530321,马龙县,530,
530322,陆良县,530,
530323,师宗县,530,
530324,罗平县,530,
530325,富源县,530,
530326,会泽县,530,
530328,沾益县,530,
530381,宣威市,530,
530400,玉溪市,530,
530401,市辖区,530,
530402,红塔区,530,
530421,江川县,530,
530422,澄江县,530,
530423,通海县,530,
530424,华宁县,530,
530425,易门县,530,
530426,峨山彝族自治县,530,
530427,新平彝族傣族自治县,530,
530428,元江哈尼族彝族傣族自治县,530,
530500,保山市,530,
530501,市辖区,530,
530502,隆阳区,530,
530521,施甸县,530,
530522,腾冲县,530,
530523,龙陵县,530,
530524,昌宁县,530,
530600,昭通市,530,
530601,市辖区,530,
530602,昭阳区,530,
530621,鲁甸县,530,
530622,巧家县,530,
530623,盐津县,530,
530624,大关县,530,
530625,永善县,530,
530626,绥江县,530,
530627,镇雄县,530,
530628,彝良县,530,
530629,威信县,530,
530630,水富县,530,
530700,丽江市,530,
530701,市辖区,530,
530702,古城区,530,
530721,玉龙纳西族自治县,530,
530722,永胜县,530,
530723,华坪县,530,
530724,宁蒗彝族自治县,530,
530800,思茅市,530,
530801,市辖区,530,
530802,翠云区,530,
530821,普洱哈尼族彝族自治县,530,
530822,墨江哈尼族自治县,530,
530823,景东彝族自治县,530,
530824,景谷傣族彝族自治县,530,
530825,镇沅彝族哈尼族拉祜族自治县,530,
530826,江城哈尼族彝族自治县,530,
530827,孟连傣族拉祜族佤族自治县,530,
530828,澜沧拉祜族自治县,530,
530829,西盟佤族自治县,530,
530900,临沧市,530,
530901,市辖区,530,
530902,临翔区,530,
530921,凤庆县,530,
530922,云县,530,
530923,永德县,530,
530924,镇康县,530,
530925,双江拉祜族佤族布朗族傣族自治县,530,
530926,耿马傣族佤族自治县,530,
530927,沧源佤族自治县,530,
532100,昭通地区,532,
532101,昭通市,532,
532122,鲁甸县,532,
532123,巧家县,532,
532124,盐津县,532,
532125,大关县,532,
532126,永善县,532,
532127,绥江县,532,
532128,镇雄县,532,
532129,彝良县,532,
532130,威信县,532,
532131,水富县,532,
532200,曲靖地区,532,
532201,曲靖市,532,
532202,宣威市,532,
532223,马龙县,532,
532224,宣威县,532,
532225,富源县,532,
532226,罗平县,532,
532227,师宗县,532,
532228,陆良县,532,
532231,寻甸回族彝族自治县,532,
532233,会泽县,532,
532300,楚雄彝族自治州,532,
532301,楚雄市,532,
532322,双柏县,532,
532323,牟定县,532,
532324,南华县,532,
532325,姚安县,532,
532326,大姚县,532,
532327,永仁县,532,
532328,元谋县,532,
532329,武定县,532,
532331,禄丰县,532,
532400,玉溪地区,532,
532401,玉溪市,532,
532422,江川县,532,
532423,澄江县,532,
532424,通海县,532,
532425,华宁县,532,
532426,易门县,532,
532427,峨山彝族自治县,532,
532428,新平彝族傣族自治县,532,
532429,元江哈尼族彝族傣族自治县,532,
532500,红河哈尼族彝族自治州,532,
532501,个旧市,532,
532502,开远市,532,
532522,蒙自县,532,
532523,屏边苗族自治县,532,
532524,建水县,532,
532525,石屏县,532,
532526,弥勒县,532,
532527,泸西县,532,
532528,元阳县,532,
532529,红河县,532,
532530,金平苗族瑶族傣族自治县,532,
532531,绿春县,532,
532532,河口瑶族自治县,532,
532600,文山壮族苗族自治州,532,
532621,文山县,532,
532622,砚山县,532,
532623,西畴县,532,
532624,麻栗坡县,532,
532625,马关县,532,
532626,丘北县,532,
532627,广南县,532,
532628,富宁县,532,
532700,思茅地区,532,
532701,思茅市,532,
532721,思茅县,532,
532722,普洱哈尼族彝族自治县,532,
532723,墨江哈尼族自治县,532,
532724,景东彝族自治县,532,
532725,景谷傣族彝族自治县,532,
532726,镇沅彝族哈尼族拉祜族自治县,532,
532727,江城哈尼族彝族自治县,532,
532728,孟连傣族拉祜族佤族自治县,532,
532729,澜沧拉祜族自治县,532,
532730,西盟佤族自治县,532,
532800,西双版纳傣族自治州,532,
532801,景洪市,532,
532821,景洪县,532,
532822,勐海县,532,
532823,勐腊县,532,
532900,大理白族自治州,532,
532901,大理市,532,
532922,漾濞彝族自治县,532,
532923,祥云县,532,
532924,宾川县,532,
532925,弥渡县,532,
532926,南涧彝族自治县,532,
532927,巍山彝族回族自治县,532,
532928,永平县,532,
532929,云龙县,532,
532930,洱源县,532,
532931,剑川县,532,
532932,鹤庆县,532,
533000,保山地区,533,
533001,保山市,533,
533022,施甸县,533,
533023,腾冲县,533,
533024,龙陵县,533,
533025,昌宁县,533,
533100,德宏傣族景颇族自治州,533,
533101,畹町市,533,
533102,瑞丽市,533,
533103,潞西市,533,
533121,潞西县,533,
533122,梁河县,533,
533123,盈江县,533,
533124,陇川县,533,
533125,瑞丽县,533,
533200,丽江地区,533,
533221,丽江纳西族自治县,533,
533222,永胜县,533,
533223,华坪县,533,
533224,宁蒗彝族自治县,533,
533300,怒江傈僳族自治州,533,
533321,泸水县,533,
533322,碧江县,533,
533323,福贡县,533,
533324,贡山独龙族怒族自治县,533,
533325,兰坪白族普米族自治县,533,
533400,迪庆藏族自治州,533,
533421,香格里拉县,533,
533422,德钦县,533,
533423,维西傈僳族自治县,533,
533500,临沧地区,533,
533521,临沧县,533,
533522,凤庆县,533,
533523,云县,533,
533524,永德县,533,
533525,镇康县,533,
533526,双江拉祜族佤族布朗族傣族自治县,533,
533527,耿马傣族佤族自治县,533,
533528,沧源佤族自治县,533,
540000,西藏自治区,540,
540100,拉萨市,540,
540101,市辖区,540,
540102,城关区,540,
540121,林周县,540,
540122,当雄县,540,
540123,尼木县,540,
540124,曲水县,540,
540125,堆龙德庆县,540,
540126,达孜县,540,
540127,墨竹工卡县,540,
542100,昌都地区,542,
542121,昌都县,542,
542122,江达县,542,
542123,贡觉县,542,
542124,类乌齐县,542,
542125,丁青县,542,
542126,察雅县,542,
542127,八宿县,542,
542128,左贡县,542,
542129,芒康县,542,
542132,洛隆县,542,
542133,边坝县,542,
542134,盐井县,542,
542135,碧土县,542,
542136,妥坝县,542,
542137,生达县,542,
542200,山南地区,542,
542221,乃东县,542,
542222,扎囊县,542,
542223,贡嘎县,542,
542224,桑日县,542,
542225,琼结县,542,
542226,曲松县,542,
542227,措美县,542,
542228,洛扎县,542,
542229,加查县,542,
542231,隆子县,542,
542232,错那县,542,
542233,浪卡子县,542,
542300,日喀则地区,542,
542301,日喀则市,542,
542321,日喀则县,542,
542322,南木林县,542,
542323,江孜县,542,
542324,定日县,542,
542325,萨迦县,542,
542326,拉孜县,542,
542327,昂仁县,542,
542328,谢通门县,542,
542329,白朗县,542,
542330,仁布县,542,
542331,康马县,542,
542332,定结县,542,
542333,仲巴县,542,
542334,亚东县,542,
542335,吉隆县,542,
542336,聂拉木县,542,
542337,萨嘎县,542,
542338,岗巴县,542,
542400,那曲地区,542,
542421,那曲县,542,
542422,嘉黎县,542,
542423,比如县,542,
542424,聂荣县,542,
542425,安多县,542,
542426,申扎县,542,
542427,索县,542,
542428,班戈县,542,
542429,巴青县,542,
542430,尼玛县,542,
542500,阿里地区,542,
542521,普兰县,542,
542522,札达县,542,
542523,噶尔县,542,
542524,日土县,542,
542525,革吉县,542,
542526,改则县,542,
542527,措勤县,542,
542528,隆格尔县,542,
542600,林芝地区,542,
542621,林芝县,542,
542622,工布江达县,542,
542623,米林县,542,
542624,墨脱县,542,
542625,波密县,542,
542626,察隅县,542,
542627,朗县,542,
542721,江孜县,542,
542722,浪卡子县,542,
542723,白郎县,542,
542724,仁布县,542,
542725,康马县,542,
542726,亚东县,542,
542727,岗巴县,542,
610000,陕西省,610,
610100,西安市,610,
610101,市辖区,610,
610102,新城区,610,
610103,碑林区,610,
610104,莲湖区,610,
610111,灞桥区,610,
610112,未央区,610,
610113,雁塔区,610,
610114,阎良区,610,
610115,临潼区,610,
610116,长安区,610,
610121,长安县,610,
610122,蓝田县,610,
610123,临潼县,610,
610124,周至县,610,
610125,户县,610,
610126,高陵县,610,
610200,铜川市,610,
610201,市辖区,610,
610202,王益区,610,
610203,印台区,610,
610204,耀州区,610,
610221,耀县,610,
610222,宜君县,610,
610300,宝鸡市,610,
610301,市辖区,610,
610302,渭滨区,610,
610303,金台区,610,
610304,陈仓区,610,
610321,宝鸡县,610,
610322,凤翔县,610,
610323,岐山县,610,
610324,扶风县,610,
610326,眉县,610,
610327,陇县,610,
610328,千阳县,610,
610329,麟游县,610,
610330,凤县,610,
610331,太白县,610,
610400,咸阳市,610,
610401,市辖区,610,
610402,秦都区,610,
610403,杨凌区,610,
610404,渭城区,610,
610421,兴平县,610,
610422,三原县,610,
610423,泾阳县,610,
610424,乾县,610,
610425,礼泉县,610,
610426,永寿县,610,
610427,彬县,610,
610428,长武县,610,
610429,旬邑县,610,
610430,淳化县,610,
610431,武功县,610,
610481,兴平市,610,
610500,渭南市,610,
610501,市辖区,610,
610502,临渭区,610,
610521,华县,610,
610522,潼关县,610,
610523,大荔县,610,
610524,合阳县,610,
